shelter_id,reference_common_ids,municipality,shelter_name,address,reference_same_address_as_emergency_site,reference_other_mayor_matters,reference_accepted_persons,portal_capacity_persons,latitude,longitude,2026-07-29,2026-07-30,2026-07-31,2026-08-01,2026-08-02,2026-08-03,2026-08-04,2026-08-05,2026-08-06,2026-08-08,2026-08-09,2026-08-10,2026-08-11
ref:E4348200004111,E4348200004111,芦北町,海浦地区公民館,熊本県芦北町海浦1196-1,1,,,20,32.329791,130.484948,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4348200035111,E4348200035111,芦北町,湯浦中学校(校舎、体育館),熊本県芦北町大字湯浦369,1,,,448,32.267707,130.501752,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4348200031111,E4348200031111,芦北町,湯浦小学校(校舎、体育館),熊本県芦北町大字湯浦1396,1,,,453,32.269579,130.498556,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4348200039111,E4348200039111,芦北町,田浦中学校(校舎、体育館),熊本県芦北町田浦760,1,,,307,32.361948,130.513446,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4348200040111,E4348200040111,芦北町,田浦小学校(校舎、体育館),熊本県芦北町田浦840,1,,,437,32.361835,130.511988,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4348200028111,E4348200028111,芦北町,町立公民館大野分館,熊本県芦北町大字天月1344-2,1,,,32,32.291067,130.582952,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4348200026111,E4348200026111,芦北町,県立あしきた青少年の家,熊本県芦北町大字鶴木山,1,,,992,32.3196482,130.4694811,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4348200011111,E4348200011111,芦北町,県立芦北高等学校,熊本県芦北町大字乙千屋20-2,1,,,700,32.307254,130.50707,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4348200042111,E4348200042111,芦北町,芦北町地域活性化センター,芦北町田浦町653,1,,,351,32.36421696,130.5087039,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）
ref:E4348200012111,E4348200012111,芦北町,芦北町地域資源活用総合交流促進施設,芦北町大字花岡1705-1,1,,,232,32.301085,130.50037,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設
ref:E4348200033111,E4348200033111,芦北町,芦北町多目的研修センター,芦北町大字湯浦208,1,,,133,32.272686,130.500458,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設
ref:E4348200012112,E4348200012112,芦北町,芦北町民総合センター,熊本県芦北町大字花岡1705-1,1,,,811,32.301695,130.500471,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4348200034111,E4348200034111,芦北町,芦北福祉センター,熊本県芦北町大字湯浦213,1,,,282,32.272692,130.500707,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100021111,E4353100021111,苓北町,上津深江集会所,熊本県苓北町上津深江1186,1,,,90,32.51938987,130.0751371,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100009111,E4353100009111,苓北町,体育センター,熊本県苓北町志岐1220-2,1,,,890,32.503891,130.054186,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100002112,E4353100002112,苓北町,坂瀬川公民館,熊本県苓北町坂瀬川2600,1,,,120,32.52707148,130.0978837,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100006111,E4353100006111,苓北町,坂瀬川小学校体育館,熊本県苓北町坂瀬川83,1,,,460,32.52655,130.090467,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100004111,E4353100004111,苓北町,坂瀬川集会所,熊本県苓北町坂瀬川3756,1,,,20,32.528287,130.092607,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100036111,E4353100036111,苓北町,天草拓心高校マリン校舎体育館,熊本県苓北町富岡3757,1,,,360,32.512095,130.037942,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100033111,E4353100033111,苓北町,富岡公民館,熊本県苓北町富岡2910,1,,,100,32.51836,130.035835,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100032111,E4353100032111,苓北町,富岡小学校体育館,熊本県苓北町富岡2480,1,,,270,32.522473,130.032409,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100015111,E4353100015111,苓北町,志岐小学校体育館,熊本県苓北町志岐410,1,,,360,32.512021,130.05372,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100026111,E4353100026111,苓北町,木場地区交流施設,熊本県苓北町都呂々6118-2,1,,,30,32.448778,130.080153,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100025111,E4353100025111,苓北町,木場集会所,熊本県苓北町都呂々5153-2,1,,,60,32.450788,130.076583,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
refgroup:742dc36300cf946993d7,E4353100009112;E4353100009121,苓北町,町民総合センター,熊本県苓北町志岐1220-2,1,,要配慮者,180,32.504364,130.054316,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100008111,E4353100008111,苓北町,総合武道館,熊本県苓北町志岐1183,1,,,440,32.503292,130.054369,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100013111,E4353100013111,苓北町,苓北中学校体育館,熊本県苓北町志岐294-4,1,,,390,32.508425,130.046279,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100002111,E4353100002111,苓北町,苓北町坂瀬川体育館,熊本県苓北町坂瀬川2600,1,,,260,32.525753,130.090743,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100018111,E4353100018111,苓北町,苓北町役場,熊本県苓北町志岐660,1,,,70,32.513074,130.054789,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100024111,E4353100024111,苓北町,苓北町都呂々体育館,熊本県苓北町都呂々1245-1,1,,,,32.4685,130.039615,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100023111,E4353100023111,苓北町,都呂々公民館,熊本県苓北町都呂々114,1,,,100,32.470895,130.041396,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4353100024112,E4353100024112,苓北町,都呂々小学校体育館,熊本県苓北町都呂々1245-1,1,,,500,32.468558,130.040135,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400016111,E4320400016111,荒尾市,ふれあい福祉センター,熊本県荒尾市川登1777-12,,,,250,32.973437123071,130.463661453583,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400019111,E4320400019111,荒尾市,みどり蒼生館,熊本県荒尾市平山2119-3,1,,,130,32.9908057817929,130.489074875535,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400018111,E4320400018111,荒尾市,メディア交流館,熊本県荒尾市大正町2-3-2,,,,130,32.9984207812452,130.433499065334,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400021111,E4320400021111,荒尾市,万田中央体育館,熊本県荒尾市万田178,,,,600,32.9996583970921,130.443626289318,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400022111,E4320400022111,荒尾市,万田小学校,熊本県荒尾市万田696-1,1,,,700,32.999883,130.436625,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400007111,E4320400007111,荒尾市,万田炭鉱館,熊本県荒尾市原万田213-31,1,,,130,33.0003892913285,130.451392647831,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400017111,E4320400017111,荒尾市,中央公民館,熊本県荒尾市増永633,,,,300,32.9732375350827,130.436191103861,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400023111,E4320400023111,荒尾市,小岱工芸館,熊本県荒尾市野原1523,1,,,130,32.9606466847845,130.482527602575,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400015111,E4320400015111,荒尾市,平井小学校,熊本県荒尾市上井手1108,,,,300,32.9987208510602,130.488640971709,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400003111,E4320400003111,荒尾市,府本小学校,熊本県荒尾市樺2313-2,,,,600,32.9635252594015,130.499121091773,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400001111,E4320400001111,荒尾市,有明小学校,熊本県荒尾市一部305,1,,,600,32.966522,130.439497,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400012111,E4320400012111,荒尾市,東大谷体育館,熊本県荒尾市荒尾4409,,,,,32.9857453936154,130.460966612493,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400004111,E4320400004111,荒尾市,松ヶ浦環境センター,熊本県荒尾市宮内1081,,,,50,32.9868183859693,130.448899382662,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400014111,E4320400014111,荒尾市,桜山小学校,熊本県荒尾市桜山町3-25-1,1,,,300,32.9678256003084,130.457185336932,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400002111,E4320400002111,荒尾市,深瀬の森体育館,熊本県荒尾市下井手193,,,,300,33.0024804128235,130.458638771401,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400006111,E4320400006111,荒尾市,清里小学校,熊本県荒尾市牛水1555,1,,,300,32.949563,130.447137,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400011111,E4320400011111,荒尾市,緑ケ丘小学校,熊本県荒尾市荒尾4238,,,,600,32.9849334625347,130.468272491914,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400005111,E4320400005111,荒尾市,荒尾市役所,熊本県荒尾市宮内出目390,,,,200,32.9867397455494,130.433019518683,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400008111,E4320400008111,荒尾市,荒尾海陽中学校,熊本県荒尾市荒尾1828,,,,1000,32.9784382669287,130.438678475651,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400013111,E4320400013111,荒尾市,荒尾第一小学校,熊本県荒尾市荒尾981-2,1,,,600,32.9819613223208,130.437194934908,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400020111,E4320400020111,荒尾市,荒尾第三中学校,熊本県荒尾市本井手700,,,,700,32.9890078308132,130.475493137044,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400024111,E4320400024111,荒尾市,荒尾第四中学校,熊本県荒尾市野原1528,,,,1000,32.9622019821082,130.48134043199,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320400010111,E4320400010111,荒尾市,荒尾総合文化センター,熊本県荒尾市荒尾4186-19,1,,,650,32.9848532846226,130.463717799233,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000001121,E4321000001121,菊池市,あさひが丘荘,熊本県菊池市旭志伊坂449-1,,,要配慮者,,32.9347252749483,130.832676897674,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000041121,E4321000041121,菊池市,きくちの里,熊本県菊池市大琳寺123,,,要配慮者,,32.9723154721908,130.80373614145,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000018111,E4321000018111,菊池市,きくちふるさと水源交流館,熊本県菊池市原1600,1,,,,33.001985,130.872459,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000055121,E4321000055121,菊池市,こすもす荘,熊本県菊池市泗水町吉富2900,,,要配慮者,,32.9323702167371,130.776697678962,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000021121,E4321000021121,菊池市,つまごめ荘,熊本県菊池市今58,,,要配慮者,,32.9708218334212,130.815019946093,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000042111,E4321000042111,菊池市,やまびこ体育館,熊本県菊池市班蛇口1390,1,,,150,33.059392,130.868829,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000031121,E4321000031121,菊池市,わらび,熊本県菊池市重味2380-7,,,要配慮者,,33.0237393826189,130.889582941906,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000059121,E4321000059121,菊池市,サニーサイド,熊本県菊池市泗水町南田島1794,,,要配慮者,,32.9265660591931,130.741302635903,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000024111,E4321000024111,菊池市,七城中学校体育館,熊本県菊池市七城町甲佐町66,1,,,340,32.969793917804,130.7638232563,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000073111,E4321000073111,菊池市,七城公民館,熊本県菊池市七城町甲佐町74-1,1,,,100,32.969504,130.764231,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000023111,E4321000023111,菊池市,七城小学校体育館,熊本県菊池市七城町甲佐町33,1,,,280,32.969415873384,130.76287911873,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000027111,E4321000027111,菊池市,七城老人福祉センター,熊本県菊池市七城町流川394-1,1,,,30,32.983358,130.767649,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000062121,E4321000062121,菊池市,孔子の里,熊本県菊池市泗水町福本904-1,,,要配慮者,,32.9203160014555,130.774978110972,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000028121,E4321000028121,菊池市,居屋敷の里,熊本県菊池市七城町流川421,,,要配慮者,,32.9844267081207,130.765983941327,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000038111,E4321000038111,菊池市,戸崎小学校体育館,熊本県菊池市赤星1164,1,,,100,32.966957,130.810357,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000037111,E4321000037111,菊池市,戸崎支館,熊本県菊池市赤星1163,1,,,30,32.966273,130.809867,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000077111,E4321000077111,菊池市,斑蛇口湖ボート場艇庫兼研修センター,熊本県菊池市班蛇口525-5,1,,,60,33.046452,130.852075,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000003111,E4321000003111,菊池市,旭志中学校体育館,熊本県菊池市旭志小原224,1,,,240,32.94591,130.85631,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000002111,E4321000002111,菊池市,旭志体育館,熊本県菊池市旭志小原189,1,,,420,32.946022,130.858386,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:31a1d8bf51dfa60ccbaf,,菊池市,旭志公民館,菊池市旭志小原241,,,,250,32.94549452,130.8548344,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000006111,E4321000006111,菊池市,旭志小学校体育館,熊本県菊池市旭志新明2790,1,,,260,32.943788,130.849411,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000072111,E4321000072111,菊池市,水源支館,熊本県菊池市原1596-1,1,,,30,33.00219,130.872165,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000020111,E4321000020111,菊池市,水迫里山の家,熊本県菊池市原2931-1,1,,,60,33.0135976257083,130.89774716186,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000052111,E4321000052111,菊池市,泗水B&G海洋センター体育館,熊本県菊池市泗水町吉富100-3,1,,,260,32.939676,130.792592,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000064111,E4321000064111,菊池市,泗水中学校体育館,熊本県菊池市泗水町豊水3490,1,,,330,32.92347,130.774506,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000044111,E4321000044111,菊池市,泗水体育館,熊本県菊池市泗水町福本242-1,1,,,380,32.923348,130.776107,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000065111,E4321000065111,菊池市,泗水公民館,熊本県菊池市泗水町豊水3565,1,,,250,32.924414847688,130.77200012695,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000063111,E4321000063111,菊池市,泗水小学校体育館,熊本県菊池市泗水町豊水3481,1,,,210,32.924476,130.774924,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000057111,E4321000057111,菊池市,泗水東小学校体育館,熊本県菊池市泗水町住吉2851,1,,,190,32.933472,130.808402,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000050111,E4321000050111,菊池市,泗水第2体育館,熊本県菊池市泗水町永2618,1,,,260,32.914882,130.803955,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000049121,E4321000049121,菊池市,泗水苑,熊本県菊池市泗水町永1021,,,要配慮者,,32.9259402738071,130.803028066742,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000058111,E4321000058111,菊池市,泗水西小学校体育館,熊本県菊池市泗水町田島333,1,,,170,32.931461,130.742276,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000022121,E4321000022121,菊池市,清泉,熊本県菊池市七城町亀尾2429,,,要配慮者,,32.9550992227321,130.768263708879,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000033111,E4321000033111,菊池市,花房小学校体育館,熊本県菊池市出田2516,1,,,170,32.954245,130.795055,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000074111,E4321000074111,菊池市,花房支館,熊本県菊池市出田2532-1,1,,,20,32.954112,130.795505,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000036111,E4321000036111,菊池市,菊之池小学校体育館,熊本県菊池市西寺1928,1,,,150,32.968706,130.789618,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000009111,E4321000009111,菊池市,菊池北中学校体育館,熊本県菊池市隈府1515,1,,,520,32.992141,130.81918,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000010111,E4321000010111,菊池市,菊池北小学校体育館,熊本県菊池市隈府1530-1,1,,,260,32.992494,130.816047,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000013111,E4321000013111,菊池市,菊池南中学校体育館,熊本県菊池市隈府833,1,,,320,32.97810185,130.8110639,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000016111,E4321000016111,菊池市,菊池南中学校武道場,熊本県菊池市隈府900-1,1,,,240,32.979799,130.811848,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000053121,E4321000053121,菊池市,菊池園,熊本県菊池市泗水町吉富17-1,,,要配慮者,,32.9377938408018,130.795327246967,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000017111,E4321000017111,菊池市,菊池市ふれあい交流センター,熊本県菊池市袈裟尾445-12,1,,,30,32.992183,130.797587,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:800711b2a96d7aa91b26,,菊池市,菊池市生涯学習センター,菊池市隈府872,,,,220,32.97901737,130.8145388,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設
ref:E4321000071111,E4321000071111,菊池市,菊池市生涯学習センター(中央公民館),熊本県菊池市隈府872-1,1,,,220,32.978941,130.814527,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000015111,E4321000015111,菊池市,菊池市福祉会館,熊本県菊池市隈府888,1,,,90,32.980475,130.812773,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000047111,E4321000047111,菊池市,菊池市総合体育館,熊本県菊池市亘538-2,1,,,990,32.987042,130.822617,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000045111,E4321000045111,菊池市,菊池市龍門地域活性化支援センター(旧龍門小学校校舎),熊本県菊池市龍門356,1,,,,33.02546149,130.8418333,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000011111,E4321000011111,菊池市,菊池老人福祉センター,熊本県菊池市隈府432-1,1,,,60,32.981553,130.805576,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000035112,E4321000035112,菊池市,西部市民センター,熊本県菊池市西寺1371-1,,,,,32.970526,130.785721,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000076111,E4321000076111,菊池市,迫間支館,熊本県菊池市大平645-1,1,,,30,32.997843,130.830176,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000032111,E4321000032111,菊池市,迫龍ふれあいセンター,熊本県菊池市重味3296,1,,,30,33.013203,130.854324,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321000012111,E4321000012111,菊池市,隈府小学校体育館,熊本県菊池市隈府792,1,,,230,32.979418,130.810631,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400018111,E4340400018111,菊陽町,ふれあいの森研修センター,熊本県菊陽町大字原水4652-24,1,,,60,32.878829,130.832249,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400028121,E4340400028121,菊陽町,ふれあい交流・福祉支援センター,熊本県菊陽町武蔵ヶ丘北1-6-34,,,要配慮者,50,32.8606479567913,130.768294772792,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400024111,E4340400024111,菊陽町,三里木町民センター,熊本県菊陽町大字津久礼2962-2,1,,,130,32.86258,130.794819,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400022111,E4340400022111,菊陽町,上津久礼公民館,熊本県菊陽町大字津久礼1157-2,1,,,130,32.857482,130.812845,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400023111,E4340400023111,菊陽町,下津久礼公民館,熊本県菊陽町大字津久礼1786-2,1,,,70,32.857955,130.80383,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400004111,E4340400004111,菊陽町,光の森町民センター(体育館),熊本県菊陽町光の森2-1-1,1,,,400,32.859422019717,130.77875293539,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400004121,E4340400004121,菊陽町,光の森町民センター(地域センター),熊本県菊陽町光の森2-1-1,1,,要配慮者,400,32.859422019717,130.77875293539,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400015111,E4340400015111,菊陽町,南部町民センター,熊本県菊陽町大字曲手498-3,1,,,140,32.850228,130.834436,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
